Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Age,Seniority,Total_Spending,Total_Purchases,Accepted_Total,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
59385.0,1,1,85,135.0,0.0,10,0.0,4.0,36.0,2,3,1,4,5,0,0,0,0,0,0,91,10787,185.0,10,0,0,0,1,0,0,0,1,0
74190.0,0,1,49,151.0,81.0,86,168.0,91.0,64.0,2,4,2,11,2,0,0,0,0,0,0,67,10408,641.0,19,0,0,1,0,0,1,0,0,0
63246.0,0,2,60,593.0,30.0,91,29.0,22.0,7.0,1,6,3,12,4,0,0,0,0,0,0,75,10673,772.0,22,0,0,0,0,1,1,0,0,0
31086.0,1,1,79,16.0,2.0,11,3.0,0.0,16.0,2,1,1,2,8,1,0,0,0,0,0,63,10781,48.0,6,1,0,0,0,0,1,0,0,0
73926.0,0,0,54,627.0,91.0,597,159.0,91.0,15.0,1,6,5,12,3,0,0,0,0,0,0,69,10844,1580.0,24,0,0,1,0,0,0,0,1,0
91172.0,0,0,94,162.0,28.0,818,0.0,28.0,56.0,0,4,3,7,3,1,0,1,1,1,0,52,10819,1092.0,14,4,0,0,1,0,0,1,0,0
75507.0,0,0,56,709.0,93.0,374,104.0,80.0,80.0,1,8,6,6,3,0,0,0,0,0,0,63,10418,1440.0,21,0,0,1,0,0,0,0,1,0
37717.0,1,0,31,9.0,0.0,6,4.0,1.0,5.0,1,1,0,2,9,0,0,0,0,0,0,64,10943,25.0,4,0,0,0,0,1,1,0,0,0
48918.0,1,1,21,52.0,0.0,9,0.0,0.0,25.0,2,1,0,4,4,0,0,0,0,0,0,79,10438,86.0,7,0,0,0,0,1,0,1,0,0
30023.0,1,0,28,11.0,0.0,16,7.0,6.0,21.0,1,2,0,3,8,0,0,0,0,0,0,70,10457,61.0,6,0,0,1,0,0,1,0,0,0
47025.0,0,1,52,254.0,7.0,108,20.0,0.0,26.0,3,6,3,5,6,0,0,0,0,0,0,66,10594,415.0,17,0,0,1,0,0,0,1,0,0
77297.0,0,0,84,408.0,61.0,109,48.0,122.0,41.0,1,5,7,9,4,0,0,0,1,0,0,85,10879,789.0,22,1,0,0,0,0,0,0,0,0
90638.0,0,0,29,1156.0,120.0,915,94.0,144.0,96.0,1,3,4,10,1,0,0,1,0,0,0,51,10496,2525.0,18,1,0,0,1,0,0,1,0,0
83715.0,0,0,2,318.0,8.0,407,150.0,35.0,8.0,1,2,8,13,0,0,0,0,0,0,0,80,10506,926.0,24,0,0,1,0,0,1,0,0,0
46390.0,0,1,56,95.0,14.0,64,2.0,9.0,38.0,1,4,2,3,7,0,0,0,0,0,0,87,10415,222.0,10,0,0,0,1,0,0,0,0,0
36145.0,1,0,13,56.0,4.0,76,17.0,1.0,18.0,4,4,1,3,9,1,0,0,0,0,0,57,10738,172.0,12,1,0,0,0,0,1,0,0,0
69930.0,0,0,21,252.0,98.0,827,219.0,70.0,196.0,1,4,5,12,3,0,0,0,0,0,0,71,10759,1662.0,22,0,0,1,0,0,0,0,1,0
40246.0,1,0,68,2.0,1.0,6,2.0,1.0,1.0,1,1,0,2,6,0,0,0,0,0,0,65,10917,13.0,4,0,0,1,0,0,0,0,0,0
31163.0,1,0,54,2.0,3.0,10,11.0,2.0,10.0,1,1,0,3,6,0,0,0,0,0,0,69,10496,38.0,5,0,0,0,0,0,0,0,0,0
71113.0,0,1,95,495.0,33.0,255,11.0,33.0,8.0,4,6,7,9,4,0,0,0,0,0,0,85,10554,835.0,26,0,0,1,0,0,1,0,0,0
86111.0,0,0,73,399.0,28.0,756,36.0,40.0,126.0,1,5,7,10,2,0,0,0,0,0,0,80,10796,1385.0,23,0,0,1,0,0,1,0,0,0
63777.0,1,1,87,457.0,5.0,106,15.0,17.0,53.0,8,11,1,6,8,0,0,0,0,0,0,63,10822,653.0,26,0,0,1,0,0,1,0,0,0
31089.0,1,0,57,31.0,3.0,31,2.0,8.0,4.0,3,3,0,4,8,0,0,0,0,0,0,61,11041,79.0,10,0,0,1,0,0,0,0,1,0
38232.0,1,1,84,43.0,5.0,28,7.0,6.0,33.0,4,3,1,3,5,0,0,0,0,0,0,71,10523,122.0,11,0,0,1,0,0,0,0,1,0
83528.0,0,0,7,530.0,117.0,678,134.0,44.0,147.0,1,4,10,8,1,1,0,0,1,0,0,50,10419,1650.0,23,2,0,1,0,0,0,1,0,0
56242.0,0,1,72,689.0,8.0,167,11.0,8.0,88.0,5,8,4,11,6,0,0,0,0,0,0,73,10843,971.0,28,0,0,0,0,1,1,0,0,0
79632.0,0,0,42,471.0,0.0,510,99.0,21.0,12.0,1,6,4,9,2,0,0,0,0,0,0,68,10442,1113.0,20,0,0,0,0,1,0,0,1,0
22507.0,0,0,67,68.0,0.0,226,51.0,157.0,25.0,3,10,2,4,9,0,0,0,0,0,0,88,10942,527.0,19,0,0,1,0,0,0,1,0,0
65486.0,0,1,29,245.0,19.0,125,37.0,67.0,14.0,1,4,2,10,2,0,0,0,0,0,0,85,10408,507.0,17,0,0,1,0,0,0,0,0,1
48006.0,1,1,55,23.0,0.0,11,3.0,2.0,2.0,1,1,0,3,6,0,0,0,0,0,0,77,10380,41.0,5,0,0,1,0,0,1,0,0,0
46923.0,1,0,90,85.0,44.0,54,102.0,78.0,6.0,3,5,1,7,7,0,0,0,0,0,0,55,11036,369.0,16,0,0,1,0,0,0,1,0,0
36959.0,1,0,56,25.0,6.0,25,6.0,0.0,0.0,2,2,0,3,8,0,0,0,0,0,0,61,10630,62.0,7,0,0,0,1,0,1,0,0,0
60491.0,0,1,81,637.0,47.0,237,12.0,19.0,76.0,4,6,11,7,5,0,0,0,0,0,0,71,10656,1028.0,28,0,0,0,0,1,1,0,0,0
62670.0,0,1,57,539.0,30.0,92,80.0,46.0,38.0,1,5,3,13,3,0,0,0,0,0,0,88,10507,825.0,22,0,0,0,0,1,1,0,0,0
24401.0,0,0,98,73.0,28.0,217,10.0,24.0,115.0,3,6,1,6,8,0,0,0,0,0,0,63,11027,467.0,16,0,0,0,1,0,0,0,1,0
46097.0,0,1,11,72.0,24.0,68,65.0,4.0,8.0,5,3,1,6,4,0,0,0,0,0,0,86,10815,241.0,15,0,0,1,0,0,0,0,1,0
80812.0,0,0,95,769.0,22.0,500,210.0,143.0,33.0,1,4,8,5,2,1,0,1,1,0,0,89,10645,1677.0,18,3,0,1,0,0,0,0,1,0
71367.0,0,0,24,227.0,23.0,389,42.0,21.0,75.0,1,4,5,7,2,0,0,0,0,0,0,83,10670,777.0,17,0,0,1,0,0,0,0,1,0
64260.0,0,0,1,539.0,169.0,816,20.0,0.0,30.0,1,4,5,4,3,0,0,0,0,0,0,81,10894,1574.0,14,0,0,1,0,0,0,0,1,0
33454.0,1,0,32,76.0,10.0,56,3.0,1.0,23.0,2,4,0,4,8,0,0,0,0,0,0,57,10777,169.0,10,0,0,0,0,1,1,0,0,0
61825.0,0,1,56,162.0,50.0,100,55.0,30.0,27.0,1,4,2,8,4,0,0,0,0,0,0,63,10686,424.0,15,0,0,1,0,0,0,1,0,0
52597.0,0,1,69,492.0,0.0,37,7.0,0.0,42.0,3,6,3,8,5,0,0,0,0,0,0,80,10413,578.0,20,0,0,0,0,1,0,1,0,0
55158.0,1,1,72,293.0,0.0,87,4.0,11.0,23.0,4,7,2,5,7,0,0,0,0,0,0,72,11059,418.0,18,0,0,0,0,1,1,0,0,0
59292.0,0,1,71,378.0,14.0,68,19.0,14.0,14.0,2,3,5,8,3,0,0,0,0,0,0,92,10741,507.0,18,0,0,0,0,1,0,0,1,0
38725.0,1,1,52,31.0,0.0,6,2.0,1.0,5.0,2,1,0,4,4,0,0,0,0,0,0,87,10410,45.0,7,0,0,0,0,1,1,0,0,0
23957.0,1,0,47,2.0,1.0,18,20.0,11.0,16.0,1,2,0,3,6,0,0,0,0,0,0,67,10969,68.0,6,0,0,1,0,0,1,0,0,0
36957.0,1,1,43,100.0,2.0,16,2.0,1.0,25.0,4,3,2,2,9,0,0,0,0,0,0,89,11021,146.0,11,0,0,0,0,1,0,0,0,0
42011.0,1,0,46,131.0,0.0,16,2.0,1.0,39.0,4,3,1,4,8,0,0,0,0,0,0,64,10820,189.0,12,0,0,1,0,0,0,0,1,0
57247.0,0,1,50,99.0,4.0,32,37.0,54.0,6.0,2,2,1,7,2,0,0,0,0,0,0,90,10685,232.0,12,0,0,0,0,0,0,0,1,0
66565.0,0,1,80,747.0,10.0,161,65.0,40.0,42.0,4,4,2,9,8,0,0,0,0,0,0,80,10931,1065.0,19,0,0,1,0,0,0,1,0,0
68148.0,0,0,86,389.0,66.0,408,37.0,57.0,85.0,1,4,4,6,2,0,0,0,0,0,0,85,10662,1042.0,15,0,0,0,1,0,0,0,1,0
48178.0,1,1,69,159.0,4.0,45,6.0,2.0,38.0,6,5,1,4,8,0,0,0,0,0,0,67,10969,254.0,16,0,0,1,0,0,1,0,0,0
51039.0,1,1,11,100.0,64.0,79,65.0,0.0,109.0,2,6,2,4,7,0,0,0,0,0,0,73,10926,417.0,14,0,0,0,0,1,1,0,0,0
41713.0,1,1,57,77.0,8.0,44,10.0,10.0,25.0,5,3,1,4,6,0,0,0,0,0,0,78,10421,174.0,13,0,0,0,0,0,0,0,0,0
34176.0,1,0,12,5.0,7.0,24,19.0,14.0,20.0,4,3,0,4,6,0,0,0,0,0,0,54,10408,89.0,11,0,0,1,0,0,0,1,0,0
75330.0,1,1,94,555.0,82.0,257,93.0,61.0,61.0,4,10,3,12,6,0,0,0,0,0,0,65,10993,1109.0,29,0,0,1,0,0,1,0,0,0
67432.0,0,1,69,432.0,79.0,341,177.0,136.0,170.0,2,8,5,4,4,0,0,0,0,0,0,69,10817,1335.0,19,0,0,1,0,0,1,0,0,0
29103.0,1,0,38,16.0,0.0,17,6.0,3.0,6.0,2,1,0,3,9,0,0,0,0,0,0,57,11031,48.0,6,0,0,1,0,0,0,0,1,0
64108.0,0,1,8,948.0,10.0,86,13.0,21.0,21.0,4,6,9,11,5,0,0,0,0,0,0,89,10823,1099.0,30,0,0,0,0,1,0,1,0,0
38452.0,1,1,62,56.0,0.0,14,0.0,0.0,2.0,3,3,0,3,7,0,0,0,0,0,0,87,10451,72.0,9,0,0,0,1,0,1,0,0,0
54809.0,1,1,0,63.0,6.0,57,13.0,13.0,22.0,4,2,1,5,4,0,0,0,0,0,0,65,10651,174.0,12,0,0,1,0,0,1,0,0,0
29760.0,1,0,87,64.0,4.0,68,7.0,5.0,17.0,4,3,1,4,8,0,0,0,0,0,0,57,11029,165.0,12,0,0,1,0,0,0,1,0,0
48789.0,0,0,94,351.0,16.0,156,7.0,5.0,145.0,1,6,4,7,6,0,0,0,0,0,0,50,11017,680.0,18,0,0,1,0,0,0,1,0,0
30983.0,0,0,50,51.0,4.0,50,12.0,1.0,49.0,1,4,0,3,8,0,0,0,0,0,0,79,10957,167.0,8,0,0,1,0,0,0,1,0,0
90933.0,0,0,90,1020.0,31.0,430,62.0,63.0,79.0,1,4,6,4,1,0,0,1,0,0,0,88,10450,1685.0,15,1,0,0,0,1,0,1,0,0
37401.0,1,0,14,19.0,3.0,19,3.0,1.0,3.0,2,2,0,3,7,0,0,0,0,0,0,69,10414,48.0,7,0,0,0,0,1,1,0,0,0
44511.0,1,0,39,513.0,7.0,133,46.0,14.0,25.0,6,8,4,8,8,0,0,0,0,0,0,72,10985,738.0,26,0,0,0,1,0,1,0,0,0
69401.0,0,1,41,399.0,27.0,159,58.0,8.0,39.0,4,4,4,5,2,0,0,0,0,0,0,69,10458,690.0,17,0,0,0,0,0,0,0,1,0
89058.0,0,0,18,454.0,194.0,106,31.0,22.0,43.0,1,5,4,4,2,0,0,0,0,0,0,82,10929,850.0,14,0,0,0,1,0,1,0,0,0
16185.0,1,0,71,5.0,11.0,16,21.0,8.0,45.0,2,2,2,2,8,0,0,0,0,0,0,52,10688,106.0,8,0,1,0,0,0,0,1,0,0
44267.0,1,1,48,183.0,5.0,65,3.0,5.0,49.0,5,5,2,4,9,0,0,0,0,0,0,72,10849,310.0,16,0,0,1,0,0,0,0,0,0
60896.0,0,1,90,1013.0,30.0,399,60.0,46.0,153.0,3,9,10,4,6,0,0,0,0,0,0,78,10986,1701.0,26,0,0,0,0,1,1,0,0,0
67546.0,0,0,90,864.0,134.0,768,150.0,38.0,172.0,1,4,10,5,3,0,0,0,0,0,0,54,11027,2126.0,20,0,0,0,0,1,1,0,0,0
71163.0,0,0,30,283.0,17.0,372,138.0,106.0,44.0,1,3,8,12,1,0,0,0,0,0,0,47,10472,960.0,24,0,0,1,0,0,0,1,0,0
66375.0,0,1,96,712.0,0.0,45,0.0,0.0,191.0,3,2,4,5,7,1,0,0,0,0,0,94,10580,948.0,14,1,0,0,0,1,0,0,1,0
24336.0,1,0,82,1.0,6.0,2,8.0,2.0,12.0,1,1,0,2,7,0,0,0,0,0,0,61,11031,31.0,4,0,0,0,0,0,0,1,0,0
60597.0,0,1,2,522.0,0.0,257,32.0,16.0,66.0,4,2,2,8,7,0,0,0,1,0,0,78,10539,893.0,16,1,0,1,0,0,1,0,0,0
20130.0,0,0,99,0.0,6.0,3,7.0,6.0,12.0,1,1,0,3,8,0,0,0,0,0,0,68,10464,34.0,5,0,0,0,0,0,1,0,0,0
23091.0,1,1,98,35.0,0.0,11,0.0,0.0,2.0,4,2,1,3,7,0,0,0,0,0,0,79,10392,48.0,10,0,0,0,0,1,0,1,0,0
62637.0,0,1,76,104.0,12.0,48,4.0,12.0,5.0,1,2,2,5,2,0,0,0,0,0,0,88,10480,185.0,10,0,0,0,1,0,0,0,0,0
37087.0,1,0,50,194.0,55.0,134,15.0,0.0,3.0,3,4,2,8,6,0,0,0,0,0,0,68,10682,401.0,17,0,0,0,0,1,1,0,0,0
69016.0,0,1,61,726.0,53.0,363,123.0,107.0,161.0,4,8,9,13,5,0,0,0,0,0,0,72,10944,1533.0,34,0,0,1,0,0,1,0,0,0
70356.0,0,0,20,1349.0,16.0,249,43.0,16.0,33.0,2,10,6,9,6,0,0,0,0,0,0,97,10961,1706.0,27,0,0,0,0,1,1,0,0,0
73356.0,0,0,56,1050.0,14.0,322,0.0,14.0,112.0,1,5,11,5,2,1,0,1,1,0,0,58,10503,1512.0,22,3,0,0,0,1,1,0,0,0
40662.0,1,0,0,40.0,2.0,23,0.0,4.0,23.0,2,2,1,3,4,0,0,0,0,0,0,63,10831,92.0,8,0,0,0,1,0,1,0,0,0
62010.0,0,1,93,371.0,22.0,39,6.0,0.0,92.0,4,6,2,7,5,0,0,0,0,0,0,70,10974,530.0,19,0,0,0,0,1,1,0,0,0
49544.0,1,0,0,308.0,0.0,73,0.0,0.0,23.0,2,5,1,8,7,0,0,0,0,0,0,66,10862,404.0,16,0,0,0,0,1,1,0,0,0
68117.0,0,1,80,618.0,44.0,215,0.0,17.0,36.0,2,11,8,4,6,1,0,0,0,0,0,95,10836,930.0,25,1,0,0,0,1,0,0,0,1
30372.0,1,1,33,15.0,0.0,12,7.0,3.0,7.0,3,2,0,3,7,0,0,0,0,0,0,71,10911,44.0,8,0,0,1,0,0,0,0,0,1
22775.0,1,0,40,5.0,1.0,8,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,64,10735,15.0,4,0,0,1,0,0,0,0,1,0
90842.0,0,0,57,774.0,70.0,118,182.0,187.0,93.0,1,4,9,13,1,0,0,0,0,0,0,94,10695,1424.0,27,0,0,1,0,0,0,1,0,0
68092.0,0,0,7,852.0,60.0,207,78.0,36.0,48.0,2,2,6,10,5,0,0,0,0,0,0,64,10555,1281.0,20,0,0,0,1,0,0,1,0,0
29315.0,1,1,55,13.0,2.0,14,8.0,7.0,4.0,4,2,0,4,6,0,0,0,0,0,0,82,10444,48.0,10,0,0,1,0,0,1,0,0,0
78901.0,0,1,99,321.0,11.0,309,33.0,26.0,34.0,3,9,3,5,4,0,0,0,0,0,0,69,10645,734.0,20,0,0,1,0,0,0,0,0,0
31814.0,1,0,73,35.0,3.0,20,4.0,1.0,20.0,2,2,0,3,9,1,0,0,0,0,0,69,10865,83.0,7,1,0,1,0,0,1,0,0,0
43050.0,1,0,10,30.0,5.0,24,6.0,3.0,25.0,2,2,0,4,5,0,0,0,0,0,0,69,10463,93.0,8,0,0,0,0,0,1,0,0,0
43057.0,0,1,30,213.0,2.0,44,0.0,2.0,5.0,4,4,2,5,5,0,0,0,0,0,0,67,10602,266.0,15,0,0,1,0,0,1,0,0,0
56981.0,0,0,91,908.0,48.0,217,32.0,12.0,24.0,1,2,3,13,6,0,1,0,0,0,0,61,10515,1241.0,19,1,0,1,0,0,0,0,0,0
86857.0,0,0,96,899.0,102.0,838,133.0,102.0,40.0,1,5,6,10,2,0,0,0,0,0,0,70,11015,2114.0,22,0,0,0,0,1,0,1,0,0
38578.0,1,1,2,38.0,4.0,22,3.0,3.0,3.0,3,3,0,3,8,0,0,0,0,0,0,70,10732,73.0,9,0,0,0,0,1,0,1,0,0
50002.0,0,1,21,443.0,5.0,71,21.0,16.0,82.0,2,8,2,7,7,0,0,0,0,0,0,88,10737,638.0,19,0,0,1,0,0,0,0,0,0
45072.0,1,2,74,144.0,2.0,99,7.0,2.0,30.0,5,6,1,4,8,0,0,0,0,0,0,94,10616,284.0,16,0,0,0,0,1,0,0,0,0
56939.0,0,1,19,256.0,34.0,103,90.0,29.0,49.0,2,3,3,10,3,0,0,0,0,0,0,66,10644,561.0,18,0,0,1,0,0,1,0,0,0
63206.0,0,0,65,750.0,8.0,125,11.0,8.0,26.0,1,4,3,6,2,0,0,1,0,0,0,68,10461,928.0,14,1,0,0,1,0,1,0,0,0
30015.0,1,0,28,25.0,0.0,22,2.0,3.0,5.0,2,1,0,4,5,0,0,0,0,0,0,72,10507,57.0,7,0,0,1,0,0,0,1,0,0
15253.0,1,0,13,1.0,3.0,3,8.0,1.0,13.0,2,1,0,3,7,0,0,0,0,0,0,50,10604,29.0,6,0,1,0,0,0,0,1,0,0
58293.0,1,0,94,173.0,43.0,118,46.0,27.0,15.0,5,5,3,6,5,0,0,0,0,0,0,61,10521,422.0,19,0,0,0,0,1,1,0,0,0
49638.0,0,1,71,18.0,10.0,3,3.0,5.0,0.0,1,1,0,3,2,0,0,0,0,0,0,90,10431,39.0,5,0,0,1,0,0,0,0,0,0
57705.0,0,1,14,383.0,0.0,53,6.0,4.0,40.0,3,8,1,6,6,0,0,0,0,0,0,76,10529,486.0,18,0,0,0,0,1,1,0,0,0
84835.0,0,0,0,189.0,104.0,379,111.0,189.0,218.0,1,4,4,6,1,0,0,0,0,0,0,72,10373,1190.0,15,0,0,1,0,0,0,0,0,0
16581.0,0,0,51,1.0,3.0,4,2.0,3.0,11.0,1,0,0,3,4,0,0,0,0,0,0,57,10893,24.0,4,0,1,0,0,0,0,1,0,0
16813.0,0,0,49,4.0,8.0,11,12.0,2.0,13.0,1,2,0,3,7,1,0,0,0,0,0,92,10705,50.0,6,1,0,1,0,0,0,1,0,0
38887.0,1,0,17,25.0,1.0,13,0.0,0.0,3.0,1,1,0,3,7,0,0,0,0,0,0,70,10479,42.0,5,0,0,0,0,1,0,0,1,0
62466.0,0,1,13,129.0,129.0,259,168.0,121.0,83.0,5,6,3,12,4,0,0,0,0,0,0,72,10525,889.0,26,0,0,0,0,0,1,0,0,0
27803.0,1,0,40,8.0,26.0,46,38.0,9.0,49.0,2,3,0,4,8,0,0,0,0,0,0,69,11032,176.0,9,0,0,1,0,0,1,0,0,0
50616.0,0,1,56,128.0,0.0,16,0.0,1.0,4.0,2,4,0,4,7,0,0,0,0,0,0,74,10432,149.0,10,0,0,0,0,1,0,0,0,0
54432.0,2,1,37,33.0,0.0,5,0.0,0.0,0.0,1,1,0,3,4,0,0,0,0,0,0,92,10776,38.0,5,0,0,0,0,1,1,0,0,0
63381.0,0,1,78,571.0,50.0,142,33.0,50.0,159.0,4,4,5,13,2,0,0,0,0,0,0,82,10992,1005.0,26,0,0,1,0,0,0,0,1,0
73705.0,0,2,86,612.0,91.0,520,258.0,107.0,107.0,2,9,6,8,5,0,0,0,0,0,0,91,10476,1695.0,25,0,0,0,1,0,0,0,0,1
44635.0,1,1,25,56.0,0.0,9,0.0,0.0,3.0,2,2,0,3,7,0,0,0,0,0,0,71,10621,68.0,7,0,0,0,1,0,0,0,0,0
22063.0,1,0,43,7.0,10.0,13,3.0,11.0,11.0,2,2,0,3,7,0,0,0,0,0,0,70,10685,55.0,7,0,0,1,0,0,1,0,0,0
35688.0,2,1,94,73.0,3.0,90,12.0,1.0,32.0,7,4,1,4,8,0,0,0,0,0,0,69,11036,211.0,16,0,0,0,0,0,1,0,0,0
63810.0,0,1,45,977.0,12.0,253,16.0,12.0,101.0,4,4,3,12,8,0,1,0,0,0,0,76,10955,1371.0,23,1,0,1,0,0,0,1,0,0
53312.0,0,0,32,241.0,0.0,12,0.0,0.0,25.0,1,5,1,5,7,0,0,0,0,0,0,91,10684,278.0,12,0,0,0,0,1,1,0,0,0
68682.0,0,0,56,919.0,0.0,505,99.0,30.0,45.0,1,4,9,10,2,0,0,0,0,0,0,51,10626,1598.0,24,0,0,0,0,1,0,0,1,0
65569.0,0,1,96,397.0,46.0,288,20.0,38.0,70.0,2,6,5,10,3,0,0,0,0,0,0,89,10961,859.0,23,0,0,0,1,0,1,0,0,0
52190.0,1,1,39,42.0,0.0,17,0.0,0.0,18.0,3,2,1,3,5,1,0,0,0,0,0,66,10412,77.0,9,1,0,0,0,1,0,0,1,0
94384.0,0,0,62,1111.0,24.0,790,160.0,45.0,172.0,0,5,8,5,2,0,1,1,1,0,0,89,10842,2302.0,18,3,0,1,0,0,0,0,1,0
53154.0,0,1,50,129.0,0.0,21,0.0,1.0,7.0,1,3,1,4,4,0,0,0,0,0,0,83,10380,158.0,9,0,0,1,0,0,1,0,0,0
32233.0,1,0,26,138.0,15.0,35,25.0,11.0,72.0,2,6,2,2,9,1,0,0,0,0,0,68,11039,296.0,12,1,0,1,0,0,0,1,0,0
65333.0,0,1,58,654.0,7.0,92,0.0,15.0,30.0,7,9,4,8,6,0,1,1,0,0,0,69,10523,798.0,28,2,0,1,0,0,0,1,0,0
55284.0,0,1,60,547.0,7.0,140,0.0,7.0,63.0,3,7,5,8,5,0,0,0,0,0,0,86,10912,764.0,23,0,0,0,1,0,0,1,0,0
72071.0,0,1,4,531.0,69.0,300,150.0,138.0,150.0,3,5,4,8,2,0,0,0,0,0,0,88,10860,1338.0,20,0,0,1,0,0,0,0,0,0
82347.0,0,0,38,556.0,54.0,845,202.0,133.0,63.0,1,7,7,10,3,1,0,0,1,0,0,85,10960,1853.0,25,2,0,0,0,0,1,0,0,0
37716.0,0,1,4,97.0,1.0,41,6.0,2.0,25.0,2,4,1,3,7,0,0,0,0,0,0,89,10429,172.0,10,0,0,1,0,0,1,0,0,0
77037.0,0,1,3,463.0,96.0,333,168.0,53.0,10.0,1,7,7,12,3,0,0,0,0,0,0,82,10619,1123.0,27,0,0,0,0,1,1,0,0,0
7500.0,0,1,61,5.0,2.0,3,3.0,0.0,5.0,1,1,0,2,8,0,0,0,0,0,0,63,11029,18.0,4,0,0,1,0,0,1,0,0,0
41021.0,1,0,12,14.0,7.0,9,6.0,16.0,12.0,2,2,0,3,6,0,0,0,0,0,0,73,10906,64.0,7,0,0,0,1,0,0,0,1,0
60554.0,1,0,8,588.0,7.0,76,110.0,15.0,15.0,2,8,4,9,6,0,0,0,0,0,0,67,10684,811.0,23,0,0,0,0,1,0,0,0,0
66731.0,0,1,33,371.0,159.0,194,58.0,106.0,141.0,4,4,3,6,3,0,0,0,0,0,0,72,11015,1029.0,17,0,0,1,0,0,0,0,0,1
30467.0,1,0,8,1.0,3.0,8,2.0,5.0,5.0,1,1,0,2,7,0,0,0,0,0,0,70,10462,24.0,4,0,0,1,0,0,1,0,0,0
53843.0,0,1,64,378.0,0.0,88,19.0,4.0,73.0,4,8,5,3,7,0,0,0,0,0,0,77,10727,562.0,20,0,0,0,1,0,1,0,0,0
23148.0,0,0,83,4.0,6.0,8,6.0,3.0,10.0,1,2,0,3,7,0,0,0,0,0,0,57,10491,37.0,6,0,0,0,0,0,1,0,0,0
84117.0,0,0,60,611.0,76.0,749,59.0,45.0,26.0,1,7,10,6,2,0,0,1,0,0,0,86,10409,1566.0,24,1,0,0,0,1,1,0,0,0
63972.0,0,1,93,928.0,63.0,254,0.0,12.0,12.0,4,5,4,10,4,0,1,0,0,0,0,78,10934,1269.0,23,1,0,0,1,0,0,1,0,0
52914.0,0,1,32,254.0,10.0,44,30.0,10.0,227.0,2,7,3,3,7,1,0,0,0,0,0,71,10898,575.0,15,1,0,1,0,0,1,0,0,0
75345.0,0,0,16,918.0,57.0,842,99.0,38.0,133.0,1,5,8,6,3,0,0,0,1,0,0,72,10872,2087.0,20,1,0,0,1,0,0,1,0,0
79908.0,0,0,30,557.0,129.0,761,29.0,185.0,111.0,1,5,6,7,2,0,0,1,0,0,0,60,10810,1772.0,19,1,0,1,0,0,1,0,0,0
29999.0,1,0,22,68.0,7.0,59,10.0,5.0,11.0,4,3,1,4,8,0,0,0,0,0,0,56,10861,160.0,12,0,0,0,0,1,0,1,0,0
34487.0,1,1,94,19.0,18.0,33,24.0,1.0,8.0,3,3,0,3,9,0,0,0,0,0,0,65,11021,103.0,9,0,0,0,0,1,0,0,0,0
53230.0,0,1,86,176.0,72.0,98,136.0,21.0,229.0,4,5,2,12,5,0,0,0,0,0,0,86,11055,732.0,23,0,0,0,0,0,1,0,0,0
46098.0,1,1,86,57.0,0.0,27,0.0,0.0,36.0,4,3,2,2,8,0,0,0,0,0,0,67,11040,120.0,11,0,0,0,1,0,0,1,0,0
40451.0,0,2,54,35.0,0.0,4,0.0,0.0,10.0,1,1,1,2,5,1,0,0,0,0,0,85,10493,49.0,5,1,0,0,0,1,0,0,1,0
55357.0,2,0,66,374.0,64.0,116,84.0,25.0,64.0,3,6,2,11,5,0,0,0,0,0,0,57,10855,727.0,22,0,0,1,0,0,1,0,0,0
21888.0,1,0,15,88.0,10.0,46,2.0,3.0,64.0,4,5,1,2,10,0,0,0,0,0,0,56,10907,213.0,12,0,0,0,1,0,0,1,0,0
63342.0,0,1,48,918.0,21.0,118,13.0,10.0,21.0,3,8,3,5,6,0,1,0,0,0,0,81,10981,1101.0,19,1,0,0,0,1,0,0,1,0
38998.0,1,1,92,34.0,1.0,14,0.0,0.0,5.0,3,2,0,3,8,0,0,0,0,0,1,88,10963,54.0,8,0,0,1,0,0,1,0,0,0
38620.0,0,0,56,112.0,17.0,44,34.0,22.0,89.0,1,2,5,3,3,0,0,0,0,0,0,79,10774,318.0,11,0,0,0,1,0,0,0,1,0
61467.0,0,2,69,410.0,16.0,114,0.0,5.0,49.0,3,5,2,10,5,0,0,0,0,0,0,94,10927,594.0,20,0,0,0,0,1,1,0,0,0
44159.0,1,0,85,167.0,2.0,62,24.0,13.0,7.0,4,4,1,6,5,0,0,0,0,0,0,72,10372,275.0,15,0,0,0,1,0,1,0,0,0
62187.0,0,1,38,512.0,0.0,83,0.0,0.0,41.0,3,6,2,10,4,0,0,0,0,0,0,73,10459,636.0,21,0,0,0,0,1,0,0,0,1
36627.0,2,0,78,9.0,1.0,5,0.0,0.0,1.0,1,0,0,3,5,0,0,0,0,0,0,67,10701,16.0,4,0,0,1,0,0,0,0,0,0
